AERONET Version 3
Amazon_ATTO_Tower
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Amazon_ATTO_Tower,18:06:2019,12:25:09,169,169.517465,0.003470,0.001721,0.002923,0.002598,0.395762,56.829067,57.478646,1.083242,0.095606,0.109190,4,10,8,4,4,10,7,4,4,10,7,4,4,10,7,4,0.028690,0.034880,0.293030,0.296950,1,1,29:09:2020,04:34:13,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:06:2019,12:52:39,169,169.536563,0.003668,0.001626,0.002090,0.001914,0.935722,50.965990,51.596577,1.210380,0.121096,0.111450,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.026540,0.032480,0.281110,0.285000,1,1,29:09:2020,04:33:34,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:06:2019,13:13:15,169,169.550868,0.003676,0.002112,0.002160,0.001255,0.831876,46.709673,47.320753,1.400751,0.138990,0.118012,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.025290,0.031100,0.274290,0.278170,0,1,29:09:2020,04:33:42,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:06:2019,19:08:26,169,169.797523,0.004613,0.003887,0.004186,0.003858,0.168848,53.682200,53.044037,2.989280,0.180858,0.107925,4,10,8,2,4,10,8,3,4,10,8,2,3,10,8,3,0.027680,0.033560,0.285530,0.287640,0,1,29:09:2020,04:33:15,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:06:2019,19:29:29,169,169.812141,0.000613,0.000394,0.000304,0.000259,1.026630,58.215377,57.563914,5.900931,0.224336,0.098741,4,10,7,1,4,9,5,2,4,9,2,1,4,9,3,3,0.029550,0.035600,0.295470,0.297150,0,1,29:09:2020,04:32:56,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:06:2019,19:51:53,169,169.827697,0.002908,0.001858,0.001419,0.001209,1.049212,63.126629,62.464521,85.386535,2.637657,0.104005,3,7,6,3,3,5,3,1,3,8,2,4,3,10,5,2,0.032090,0.038370,0.309060,0.310110,0,1,29:09:2020,04:32:48,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:06:2019,12:52:55,170,170.536748,0.001800,0.001788,0.002047,0.002147,-0.166979,50.962996,51.593398,2.513856,0.213270,0.115141,3,3,3,4,3,3,2,4,3,3,2,4,3,4,2,4,0.026530,0.032480,0.281080,0.284990,0,1,29:09:2020,04:34:38,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:06:2019,12:25:40,171,171.517824,0.005592,0.004622,0.007048,0.008375,-0.256890,56.821327,57.470653,3.207342,0.111150,0.085111,4,10,8,4,4,10,7,4,4,10,6,3,4,10,4,3,0.028680,0.034870,0.293010,0.296930,1,1,29:09:2020,04:35:21,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:06:2019,12:53:15,171,171.536979,0.005805,0.005886,0.009338,0.010088,-0.626444,50.943316,51.573536,2.066788,0.067563,0.088073,3,10,8,4,3,6,8,4,3,8,8,4,3,9,6,4,0.026530,0.032470,0.281070,0.284960,1,1,29:09:2020,04:36:19,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:06:2019,13:13:57,171,171.551354,0.002733,0.000881,0.001426,0.001363,1.128510,46.669467,47.280006,1.765368,0.120845,0.082319,4,10,8,3,4,10,7,3,4,10,7,3,4,10,8,2,0.025280,0.031090,0.274240,0.278110,0,1,29:09:2020,04:36:08,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,21:06:2019,11:38:11,172,172.484850,0.000774,0.000684,0.001459,0.001945,-0.799841,67.315352,67.984919,3.679695,0.147399,0.092260,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.034370,0.041230,0.325030,0.329150,1,1,29:09:2020,04:37:14,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,22:06:2019,11:38:24,173,173.485000,0.002160,0.001378,0.001076,0.000925,1.023723,67.315021,67.984607,27.468292,0.403334,0.142040,4,10,5,6,4,10,2,4,4,6,1,3,4,3,1,2,0.034370,0.041230,0.325050,0.329150,0,1,29:09:2020,04:36:55,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,22:06:2019,12:25:57,173,173.518021,0.001590,0.000882,0.000632,0.000526,1.352470,56.854823,57.504232,31.531128,0.680662,0.136855,4,10,6,4,4,10,2,2,4,10,1,2,4,10,1,3,0.028690,0.034890,0.293080,0.297010,0,1,29:09:2020,04:36:57,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:06:2019,11:07:13,174,174.463345,0.003389,0.003060,0.003475,0.003227,-0.008096,74.359318,75.035961,5.525147,0.070601,0.102690,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.040320,0.047900,0.359040,0.363510,0,1,29:09:2020,04:38:04,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:06:2019,11:38:37,174,174.485150,0.002024,0.001564,0.001505,0.001345,0.450854,67.312949,67.982594,4.713530,0.186272,0.108883,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.034370,0.041230,0.325050,0.329150,1,1,29:09:2020,04:38:02,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:06:2019,12:26:10,174,174.518171,0.000742,0.000491,0.000393,0.000335,0.933028,56.851694,57.501176,2.954491,0.193050,0.115927,4,10,8,4,4,10,7,4,4,10,7,4,4,10,7,4,0.028690,0.034880,0.293070,0.297000,1,1,29:09:2020,04:37:44,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:06:2019,12:54:00,174,174.537500,0.001739,0.001322,0.001280,0.001151,0.468405,50.919568,51.549790,1.393812,0.165779,0.113591,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.026480,0.032440,0.280920,0.284920,1,1,29:09:2020,04:38:07,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:06:2019,13:15:44,174,174.552593,0.003725,0.002814,0.002834,0.002534,0.426751,46.436229,47.045621,1.076098,0.111849,0.115183,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.025210,0.031020,0.273890,0.277780,0,1,29:09:2020,04:38:00,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:06:2019,18:09:57,174,174.756910,0.000616,0.000386,0.000291,0.000246,1.094992,41.552460,40.980470,2.914101,0.233243,0.114119,4,11,6,2,4,9,7,1,4,11,8,2,4,11,6,2,0.024180,0.029770,0.267290,0.270240,0,1,29:09:2020,04:38:07,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,24:06:2019,11:07:24,175,175.463472,0.004253,0.003431,0.003976,0.003996,0.140721,74.363959,75.040699,2.919731,0.064549,0.098908,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.040330,0.047920,0.359100,0.363540,1,1,29:09:2020,04:10:48,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,24:06:2019,12:26:20,175,175.518287,0.004376,0.003043,0.003648,0.003278,0.327118,56.856825,57.506460,0.868874,0.079181,0.100133,4,10,8,4,4,10,7,4,4,10,7,4,4,10,7,4,0.028690,0.034880,0.293070,0.297010,1,1,29:09:2020,04:10:46,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,24:06:2019,12:54:01,175,175.537512,0.003615,0.002161,0.002144,0.001982,0.810308,50.954600,51.585129,0.745822,0.124044,0.091364,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.026530,0.032470,0.281080,0.284980,1,1,29:09:2020,04:10:32,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,24:06:2019,13:14:45,175,175.551910,0.004399,0.002306,0.002149,0.001946,1.096536,46.671645,47.282510,0.617199,0.113216,0.093349,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.025280,0.031090,0.274230,0.278120,0,1,29:09:2020,04:10:22,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:06:2019,12:54:34,178,178.537894,0.000895,0.000568,0.000432,0.000366,1.064177,50.935904,51.567270,4.448215,0.249654,0.140626,3,10,8,4,3,9,5,4,3,5,8,4,3,6,6,4,0.026070,0.032300,0.285850,0.289000,1,1,29:09:2020,04:13:01,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:06:2019,19:10:25,178,178.798900,0.001279,0.000774,0.000635,0.000572,1.039042,53.655328,53.016370,2.396388,0.139234,0.100371,4,6,8,2,4,4,8,2,4,8,8,2,3,10,8,2,0.027210,0.033400,0.290550,0.291790,0,1,29:09:2020,04:12:55,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:06:2019,19:31:35,178,178.813600,0.004191,0.002419,0.002142,0.001917,1.013523,58.219198,57.566944,1.883733,0.138883,0.098970,4,4,7,5,3,5,7,5,4,5,7,5,4,7,7,4,0.029070,0.035460,0.301090,0.301900,0,1,29:09:2020,04:12:59,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:06:2019,11:08:06,179,179.463958,0.003342,0.003443,0.005358,0.005322,-0.625974,74.374393,75.051914,2.372539,0.038883,0.086175,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.039790,0.047910,0.368210,0.371990,1,1,29:09:2020,04:14:01,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:06:2019,11:39:32,179,179.485787,0.002789,0.002234,0.003831,0.003795,-0.361964,67.310798,67.981418,1.176336,0.058013,0.082872,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.033850,0.041140,0.332260,0.335660,1,1,29:09:2020,04:13:54,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:06:2019,12:27:11,179,179.518877,0.003495,0.001830,0.002433,0.002185,0.632140,56.810673,57.461300,0.748649,0.077485,0.077772,4,10,7,4,4,10,7,4,4,10,7,4,4,10,7,4,0.028210,0.034720,0.298460,0.301640,1,1,29:09:2020,04:14:39,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:06:2019,12:54:34,179,179.537894,0.004652,0.001839,0.001812,0.001908,1.462075,50.961668,51.593571,0.889064,0.096450,0.077951,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.026080,0.032310,0.285900,0.289050,1,1,29:09:2020,04:14:51,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:06:2019,13:15:13,179,179.552234,0.005028,0.001893,0.002081,0.002246,1.394716,46.685401,47.297934,1.540228,0.118674,0.080956,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.024840,0.030920,0.278660,0.281790,0,1,29:09:2020,04:14:13,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:06:2019,19:10:49,181,181.799178,0.013506,0.027752,0.033621,0.035761,-1.370951,53.553784,52.913747,8.976145,0.450267,0.226201,4,10,8,1,4,9,8,2,4,10,3,1,3,9,2,1,0.027160,0.033350,0.290310,0.291590,0,1,29:09:2020,04:17:39,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,04:07:2019,11:40:20,185,185.486343,0.000912,0.000891,0.001089,0.001064,-0.226892,67.301819,67.975017,4.348414,0.166222,0.093263,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.030820,0.038350,0.335760,0.339970,1,1,29:09:2020,04:23:44,932,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:09:2019,11:22:33,268,268.473993,0.019799,0.016574,0.016325,0.014905,0.296424,65.505715,66.254148,7.417692,0.240522,0.256300,3,10,7,5,3,10,6,5,3,9,6,3,4,8,6,3,0.030930,0.039160,0.351390,0.349490,0,0,24:10:2019,22:56:31,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:09:2019,11:59:48,268,268.499861,0.017442,0.017215,0.020233,0.020648,-0.191237,56.208413,56.957392,4.462209,0.205129,0.239286,4,10,8,4,4,10,8,4,4,10,8,3,4,8,7,3,0.027690,0.035470,0.322940,0.321680,0,0,24:10:2019,22:57:42,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:09:2019,12:25:38,268,268.517801,0.012431,0.009570,0.009421,0.008557,0.427479,49.758083,50.507209,2.912334,0.229861,0.238768,3,10,8,4,3,10,8,4,3,9,7,3,3,8,7,3,0.026150,0.033720,0.309560,0.308590,0,0,24:10:2019,22:55:36,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:09:2019,12:59:46,268,268.541505,0.011358,0.007514,0.008237,0.008855,0.522321,41.234261,41.983435,0.712176,0.046859,0.269393,4,11,8,2,4,11,8,2,4,11,8,2,4,11,8,2,0.024680,0.032080,0.296950,0.296350,0,0,24:10:2019,22:57:02,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:09:2019,10:48:45,269,269.450521,0.009806,0.008984,0.010672,0.010335,-0.089291,73.833352,74.580345,3.387470,0.062609,0.252901,4,10,7,6,4,10,5,5,4,10,5,4,4,10,5,3,0.035500,0.044380,0.391720,0.389100,0,0,24:10:2019,22:43:56,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:09:2019,11:16:57,269,269.470104,0.011732,0.008515,0.008346,0.007417,0.524834,66.803891,67.552161,4.465800,0.144703,0.234948,4,10,6,6,4,10,6,6,4,10,6,6,4,10,6,6,0.031530,0.039830,0.356570,0.354530,0,0,24:10:2019,22:44:03,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:09:2019,12:59:17,269,269.541169,0.016466,0.010512,0.010341,0.009974,0.719641,41.255036,42.004311,1.061769,0.072251,0.247449,4,11,8,2,4,11,8,2,4,11,8,2,4,11,7,2,0.024690,0.032080,0.296970,0.296370,0,0,24:10:2019,22:43:10,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:09:2019,18:59:14,269,269.791134,0.001092,0.000723,0.000575,0.000489,0.943120,48.693826,47.944668,2.457977,0.257145,0.188824,3,11,7,4,3,11,6,3,4,10,6,2,4,10,7,3,0.026070,0.033510,0.306990,0.304390,0,0,24:10:2019,22:43:16,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:09:2019,19:35:10,269,269.816088,0.001537,0.000975,0.000741,0.000626,1.066993,57.665660,56.916751,32.090271,0.774229,0.191138,4,10,3,4,4,10,2,4,4,10,3,3,4,10,6,3,0.028330,0.036010,0.325680,0.321580,0,0,24:10:2019,22:42:44,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:09:2019,10:48:24,270,270.450278,0.010388,0.007224,0.005872,0.005064,0.836583,73.823043,74.569957,19.810878,0.245115,0.223021,4,10,6,6,4,10,6,4,4,10,6,3,4,9,5,3,0.035500,0.044370,0.391680,0.389040,0,0,24:10:2019,22:55:39,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:09:2019,11:58:44,270,270.499120,0.009432,0.008136,0.009560,0.009496,0.018553,56.279580,57.028530,1.968631,0.143182,0.211940,4,10,7,4,4,10,7,4,4,10,7,4,4,10,7,4,0.027710,0.035490,0.323150,0.321850,0,0,24:10:2019,22:56:44,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:09:2019,12:24:47,270,270.517211,0.017728,0.013348,0.011574,0.010430,0.628286,49.775144,50.524295,2.816913,0.258156,0.211323,3,10,7,4,3,10,7,4,3,10,7,4,3,10,6,4,0.026150,0.033730,0.309590,0.308620,0,0,24:10:2019,22:55:55,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:09:2019,12:58:53,270,270.540891,0.008122,0.005973,0.005294,0.004786,0.636251,41.258790,42.008088,3.124964,0.251354,0.218370,4,11,7,1,4,11,6,1,4,11,6,2,4,11,5,2,0.024690,0.032080,0.296990,0.296380,0,0,24:10:2019,22:56:01,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:09:2019,10:47:21,273,273.449549,0.006600,0.006298,0.010024,0.009947,-0.535978,73.802156,74.548604,4.861141,0.048784,0.226201,4,10,7,6,4,10,7,5,4,10,7,5,4,8,7,5,0.036490,0.045020,0.401720,0.397900,0,0,22:10:2019,07:23:11,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:09:2019,11:57:40,273,273.498380,0.019326,0.015415,0.016584,0.016188,0.255993,56.273034,57.021574,4.716102,0.112378,0.268420,4,10,7,4,4,10,7,4,4,10,7,4,4,10,5,4,0.028350,0.035580,0.331270,0.329710,0,0,22:10:2019,07:21:37,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:09:2019,12:21:49,273,273.515150,0.023966,0.018349,0.017195,0.015136,0.500555,50.246327,50.995065,4.549867,0.104165,0.269266,3,10,7,4,3,10,7,4,3,10,8,4,3,10,7,4,0.026820,0.033820,0.318100,0.317050,0,0,22:10:2019,07:23:38,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:09:2019,12:57:49,273,273.540150,0.022261,0.012606,0.010958,0.007945,1.068195,41.260314,42.009210,3.523116,0.160017,0.256352,4,11,8,2,4,10,7,2,4,11,7,2,4,11,7,2,0.025200,0.031950,0.304110,0.303640,0,0,22:10:2019,07:22:38,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,01:10:2019,11:15:07,274,274.468831,0.013292,0.010101,0.008870,0.007783,0.597402,66.797198,67.544733,13.484108,0.379314,0.232105,4,10,7,6,4,10,7,6,4,10,5,4,4,9,3,5,0.032340,0.040200,0.365730,0.362980,0,0,24:11:2019,08:16:54,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,01:10:2019,11:57:18,274,274.498125,0.020934,0.016263,0.013747,0.012225,0.612961,56.279249,57.027552,8.329211,0.601695,0.283923,4,10,7,4,4,10,7,4,4,10,6,4,4,10,4,3,0.028350,0.035580,0.331280,0.329730,0,0,24:11:2019,08:17:07,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,01:10:2019,12:21:25,274,274.514873,0.023636,0.016954,0.013667,0.011974,0.799239,50.262812,51.011300,8.966858,0.835961,0.294387,3,10,8,4,3,8,6,4,3,7,3,4,3,8,2,3,0.026830,0.033820,0.318130,0.317080,0,0,24:11:2019,08:17:16,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:10:2019,11:56:53,275,275.497836,0.026089,0.023511,0.021580,0.019193,0.274133,56.300871,57.048889,14.391003,0.876409,0.240672,4,10,8,4,4,2,8,2,1,3,6,1,3,5,7,3,0.028360,0.035590,0.331350,0.329780,0,0,24:11:2019,08:05:27,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,07:10:2019,10:45:09,280,280.448021,0.010767,0.010739,0.013865,0.013060,-0.330646,73.760601,74.504682,4.599179,0.136084,0.309371,4,10,7,6,4,10,7,6,4,9,4,4,4,9,3,3,0.036460,0.044980,0.401430,0.397630,0,0,24:11:2019,08:13:10,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,07:10:2019,11:55:18,280,280.496736,0.006281,0.005545,0.006243,0.005997,0.038544,56.331000,57.076877,3.871964,0.256366,0.244317,4,10,8,4,4,10,8,4,3,10,8,4,2,10,7,5,0.028370,0.035600,0.331410,0.329850,0,0,24:11:2019,08:12:44,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,07:10:2019,12:19:33,280,280.513576,0.005149,0.005908,0.005416,0.004749,-0.100053,50.301974,51.047786,4.878707,0.353836,0.226637,3,10,8,4,3,7,2,4,3,7,2,4,3,8,2,4,0.026840,0.033830,0.318190,0.317150,0,0,24:11:2019,08:12:31,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,08:10:2019,12:55:31,281,281.538553,0.039601,0.039635,0.039698,0.037909,-0.003416,41.314237,42.058688,13.967974,2.340596,0.588411,4,11,8,2,4,11,4,2,4,11,3,2,4,11,2,1,0.025990,0.032200,0.308560,0.308950,0,0,08:10:2019,14:17:58,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:10:2019,11:12:02,283,283.466690,0.004723,0.004454,0.004152,0.003656,0.183266,66.883189,67.626902,10.373557,0.476846,0.263346,4,10,6,3,4,10,6,2,4,10,4,2,4,10,4,2,0.033380,0.040600,0.370950,0.368990,0,0,24:11:2019,08:24:20,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:10:2019,11:54:30,283,283.496181,0.002350,0.001575,0.001240,0.001069,0.935353,56.351598,57.095634,6.649789,0.345455,0.246215,4,10,8,4,4,10,6,2,3,10,4,2,4,10,4,2,0.029250,0.035900,0.336120,0.335410,0,0,24:11:2019,08:24:03,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,12:10:2019,11:13:50,285,285.467940,0.008319,0.002917,0.002678,0.002316,1.742405,66.317936,67.060438,3.707736,0.085251,0.350589,3,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.033100,0.040280,0.368590,0.366690,0,0,24:11:2019,08:30:47,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,12:10:2019,11:54:00,285,285.495833,0.011216,0.006208,0.010968,0.013471,0.174572,56.374675,57.117263,3.176123,0.117832,0.344207,4,10,8,4,4,10,8,4,4,8,8,4,4,7,6,5,0.029260,0.035910,0.336190,0.335460,0,0,24:11:2019,08:31:01,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,12:10:2019,12:20:00,285,285.513889,0.034151,0.028657,0.028563,0.025944,0.277160,49.941163,50.683217,2.907662,0.136511,0.377781,3,10,8,4,3,10,8,4,3,9,8,4,3,10,8,4,0.027590,0.034010,0.322070,0.321890,0,0,24:11:2019,08:31:42,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,12:10:2019,12:54:19,285,285.537720,0.036414,0.028077,0.027526,0.024489,0.430444,41.461410,42.201916,2.628694,0.157494,0.368111,4,11,8,2,4,11,8,2,4,11,8,2,4,11,8,2,0.026010,0.032230,0.308740,0.309130,0,0,24:11:2019,08:31:08,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,13:10:2019,10:43:30,286,286.446875,0.003300,0.002279,0.005519,0.006413,-0.583017,73.760148,74.500839,11.368404,0.581041,0.295478,4,10,7,6,4,10,7,6,4,9,7,4,4,9,6,3,0.037580,0.045400,0.406460,0.403350,0,0,24:11:2019,08:16:23,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,13:10:2019,12:53:56,286,286.537454,0.006055,0.004352,0.003348,0.002834,0.857305,41.530301,42.269665,10.937946,0.980868,0.330334,4,11,5,2,4,10,7,2,4,10,5,2,4,8,6,2,0.026020,0.032240,0.308840,0.309210,0,0,24:11:2019,08:15:35,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:10:2019,12:17:36,300,300.512222,0.004800,0.004902,0.005459,0.004955,-0.173655,50.411845,51.135968,6.682977,1.062435,0.381523,3,10,8,4,3,9,8,4,3,9,8,4,3,4,4,3,0.028000,0.033830,0.320840,0.320680,0,0,24:11:2019,08:12:04,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,31:10:2019,12:51:20,304,304.535648,0.023091,0.016888,0.016389,0.015517,0.525968,42.512357,43.222378,2.910441,0.257444,0.579808,4,11,8,2,4,10,6,2,4,9,6,2,4,8,5,3,0.026570,0.032220,0.308210,0.308580,0,0,20:11:2019,09:01:14,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,08:11:2019,10:40:50,312,312.445023,0.022074,0.017910,0.018371,0.016992,0.291906,73.973498,74.689164,3.710613,0.059287,0.550169,4,10,7,6,4,9,4,6,4,9,1,4,4,4,1,2,0.037460,0.044230,0.403750,0.400010,0,0,24:12:2019,10:04:17,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:11:2019,11:57:03,319,319.497951,0.005533,0.004961,0.005833,0.005509,-0.042352,56.345778,57.045687,2.204284,0.159758,0.208092,4,10,8,4,4,10,6,4,4,10,4,4,2,5,4,2,0.029360,0.034940,0.331130,0.330480,0,0,24:12:2019,09:44:01,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:11:2019,18:53:14,323,323.786968,0.004546,0.005476,0.006353,0.005742,-0.484110,50.636644,49.951320,2.488822,0.257211,0.160324,3,8,7,4,3,6,4,3,3,6,5,4,3,5,5,3,0.027650,0.033090,0.316600,0.314310,0,0,24:12:2019,09:54:57,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
